,AS OF MARCH 2025,,,,,,,,,,,,,,,,,,,
Item No.,Accession No. old,Author,Title,Subtitle,Edition,Publication,Place of Publication,Page,Dimension,Subject,Added Entry Author,Call No.,Copyright date,Remarks,ISBN,No. of Copies,MB Bar code no.,Donated by,Location,Status
,D-9618,Cecie Starr,Biology,The Unity and Diversity of Life,4th,Wadsworth Publishing Company,California,777,29cm,Biology,Ralph Taggart,MAR QH 308.2 S73 1987 c.5,1987,,0-534-06924-X,,MAR-D-CIR-000860,,CIRCULATION,ON-SHELF
,D-9573,Cecie Starr,Biology,The Unity and Diversity of Life,4th,Wadsworth Publishing Company,California,777,29cm,Biology,Ralph Taggart,MAR QH 308.2 S73 1987 c.6,1987,,0-534-06924-X,,MAR-D-CIR-000861,,CIRCULATION,ON-SHELF
,D-9543,Cecie Starr,Biology,The Unity and Diversity of Life,4th,Wadsworth Publishing Company,California,777,29cm,Biology,Ralph Taggart,MAR QH 308.2 S73 1987 c.7,1987,,0-534-06924-X,,MAR-D-CIR-000862,,CIRCULATION,ON-SHELF
,D-9631,Cecie Starr,Biology,The Unity and Diversity of Life,4th,Wadsworth Publishing Company,California,777,29cm,Biology,Ralph Taggart,MAR QH 308.2 S73 1987 c.8,1987,,0-534-06924-X,,MAR-D-CIR-000863,,CIRCULATION,ON-SHELF
,1132,Eric Strauss,Biology,The Web of Life,2nd,Pearson Educatio (Asia),Singapore,1016,27cm,Biology,Marylin Lisowski,MAR QH 308.2 S77 2000,2000,,981-247-029-3,,MAR-D-CIR-000864,,CIRCULATION,ON-SHELF
,1129,Eric Strauss,Biology,The Web of Life,2nd,Pearson Educatio (Asia),Singapore,1016,27cm,Biology,Marylin Lisowski,MAR QH 541.5 E75 2003 c.1,2000,WRONG CALL NUMBER,981-247-029-3,,MAR-D-CIR-000866,,CIRCULATION,ON-SHELF
,1130,Eric Strauss,Biology,The Web of Life,2nd,Pearson Educatio (Asia),Singapore,1016,27cm,Biology,Marylin Lisowski,MAR QH 541.5 E75 2003 c.2,2000,WRONG CALL NUMBER,981-247-029-3,,MAR-D-CIR-000867,,CIRCULATION,ON-SHELF
,,Eric Strauss,Biology,The Web of Life,2nd,Pearson Educatio (Asia),Singapore,1016,27cm,Biology,Marylin Lisowski,MAR QH 541.5 E75 2003 c.3,2000,WRONG CALL NUMBER,981-247-029-3,,MAR-D-CIR-000868,,CIRCULATION,ON-SHELF
,0-93-631,Niles Eldredge,Macroevolutionary Dynamics,,,McGraw Hill,United states Of America,226,24cm,Evolution,,QH 366.2 E52 1989,1989,,0-07-019476-9,,MAR-D-CIR-000865,,CIRCULATION,ON-SHELF
,1278,Manuel C. Molles Jr.,Ecology,Concepts And Applications,3rd,"McGraw-Hill Companies, Inc.",New York,622,27cm,Ecology,,CIR QH 541 M553 2005 C.1,2005,,0-07-125511-7,,MAR-D-CIR-000869,,CIRCULATION,ON-SHELF
,1279,Manuel C. Molles Jr.,Ecology,Concepts And Applications,3rd,"McGraw-Hill Companies, Inc.",New York,622,27cm,Ecology,,CIR QH 541 M553 2005 C.2,2005,,0-07-125511-8,,MAR-D-CIR-000870,,CIRCULATION,ON-SHELF
,1280,Manuel C. Molles Jr.,Ecology,Concepts And Applications,3rd,"McGraw-Hill Companies, Inc.",New York,622,27cm,Ecology,,CIR QH 541 M553 2005 C.3,2005,,0-07-125511-9,,MAR-D-CIR-000871,,CIRCULATION,ON-SHELF
,1260,Robert Leo Smith,Elements of Ecology,,5th,Pearson Education south asia,"San Francisco, California",682,27cm,Ecology,Thomas M. Smith,MAR QH 541 S45 2004 c.1,2004,,080534473X,,MAR-D-CIR-000872,,CIRCULATION,ON-SHELF
,1257,Robert Leo Smith,Elements of Ecology,,5th,Pearson Education south asia,"San Francisco, California",682,27cm,Ecology,Thomas M. Smith,MAR QH 541 S45 2004 c.2,2004,,080534473X,,MAR-D-CIR-000873,,CIRCULATION,ON-SHELF
,1258,Robert Leo Smith,Elements of Ecology,,5th,Pearson Education south asia,"San Francisco, California",682,27cm,Ecology,Thomas M. Smith,MAR QH 541 S45 2004 c.3,2004,,080534473X,,MAR-D-CIR-000874,,CIRCULATION,ON-SHELF
519,,Jonathan Turk,Environmental Science,,3rd,W.B. Saunders Company,United States of America,544,26 cm,Science,"Amos Turk
Karen Arms",CIR QH 541 T828 1984,1984,"Includes Index, Appendix, Black & White text and illustrations, Hardbound, Include Bibliographies",0-03-058467-1,,MAR-D-CIR-000875,,CIRCULATION,ON-SHELF
,26,Teresa Auderisk,Biology,Life on Earth with Physiology,8th,Pearson Education Inc.,"Upper Saddle River, New Jersey",924,28cm,Biology,"Gerald Auderisk, Bruce E. Byers",CIR QH 3082 A93 2008,2008,,978-0-13-195766-4,,MAR-D-CIR-000876,,CIRCULATION,ON-SHELF
,,Harry J. Fuller,General Botany,,5th,Barnes & Noble Inc.,United States of America,232,21cm,Botany,,MAR QK 47 F85 1967 c.1,1967,,97108-1288-2,,MAR-D-CIR-000877,,CIRCULATION,ON-SHELF
,,Harry J. Fuller,General Botany,,5th,Barnes & Noble Inc.,United States of America,232,21cm,Botany,,MAR QK 47 F85 1967 c.2,1967,,97108-1288-2,,MAR-D-CIR-000878,,CIRCULATION,ON-SHELF
,1121,Randy Moore,Botany,,2nd,"McGraw-Hill Companies, Inc.","New York, USA",919,27cm,Botany,"W. Dennis Clark, Darrell S. Vodopich",MAR QK 47 M66 1998 c.1,1998,,0-07-123046-7,,MAR-D-CIR-000879,,CIRCULATION,ON-SHELF
,1124,Randy Moore,Botany,,2nd,"McGraw-Hill Companies, Inc.","New York, USA",919,27cm,Botany,"W. Dennis Clark, Darrell S. Vodopich",MAR QK 47 M66 1998 c.2,1998,,0-07-123046-7,,MAR-D-CIR-000880,,CIRCULATION,ON-SHELF
,1122,Randy Moore,Botany,,2nd,"McGraw-Hill Companies, Inc.","New York, USA",919,27cm,Botany,"W. Dennis Clark, Darrell S. Vodopich",MAR QK 47 M66 1998 c.3,1998,,0-07-123046-7,,MAR-D-CIR-000881,,CIRCULATION,ON-SHELF
,1123,Randy Moore,Botany,,2nd,"McGraw-Hill Companies, Inc.","New York, USA",919,27cm,Botany,"W. Dennis Clark, Darrell S. Vodopich",MAR QK 47 M66 1998 c.4,1998,,0-07-123046-7,,MAR-D-CIR-000882,,CIRCULATION,ON-SHELF
537,,Stephen A. Miller,Zoology,,6th,McGraw-Hill School Publishing Company,United States of America,556,26 cm,Zoology,John P. Harley,MAR QL 47.2 M55 2005 c.1,2005,,0-07-252836-2,,MAR-D-CIR-000883,,Circulation,ON-SHELF
538,,Stephen A. Miller,Zoology,,6th,McGraw-Hill School Publishing Company,United States of America,556,26 cm,Zoology,John P. Harley,MAR QL 47.2 M55 2005 c.2,2005,,0-07-252836-2,,MAR-D-CIR-000884,,Circulation,ON-SHELF
539,,Stephen A. Miller,Zoology,,6th,McGraw-Hill School Publishing Company,United States of America,556,26 cm,Zoology,John P. Harley,MAR QL 47.2 M55 2005 c.3,2005,,0-07-252836-2,,MAR-D-CIR-000885,,Circulation,ON-SHELF
540,,Stephen A. Miller,Zoology,,6th,McGraw-Hill School Publishing Company,United States of America,556,26 cm,Zoology,John P. Harley,MAR QL 47.2 M55 2005 c.4,2005,,0-07-252836-2,,MAR-D-CIR-000886,,Circulation,ON-SHELF
,134,Herbert H. Ross,A Textbook of Entomology,,,John Wiley & Sons Inc.,Canada,666,22cm,Entomology,"Charles A. Ross, June R. P. Ross",MAR QL 463 R67 1982 c.2,1982,,971-08-0224-0,,MAR-D-CIR-000887,,Circulation,ON-SHELF
510,1328,Kenneth V. Kardong,Vertebrates,"Comparative Anatomy, Function, Evolution",4th,McGraw-Hill School Publishing Company,United States of America,782,26 cm,Vertebrates,,CIR QL 805 K35 2006 c.1,2006,"Includes Index, Includes Appendix, Black & White text and illustrations, Softbound",0-07-125510-9,,MAR-D-CIR-000888,,CIRCULATION,ON-SHELF
517,1326,Kenneth V. Kardong,Vertebrates,"Comparative Anatomy, Function, Evolution",4th,McGraw-Hill School Publishing Company,United States of America,782,26 cm,Vertebrates,,CIR QL 805 K35 2006 c.2,2006,"Includes Index, Includes Appendix, Black & White text and illustrations, Softbound",0-07-125510-9,,MAR-D-CIR-000889,,CIRCULATION,ON-SHELF
,1329,Kenneth V. Kardong,Vertebrates,"Comparative Anatomy, Function, Evolution",4th,McGraw-Hill School Publishing Company,United States of America,782,26 cm,Vertebrates,,CIR QL 805 K35 2006,2006,"Includes Index, Includes Appendix, Black & White text and illustrations, Softbound",0-07-125510-9,,MAR-D-CIR-000890,,CIRCULATION,ON-SHELF
,1330,Kenneth V. Kardong,Vertebrates,"Comparative Anatomy, Function, Evolution",4th,McGraw-Hill School Publishing Company,United States of America,782,26 cm,Vertebrates,,CIR QL 805 K35 2006,2006,"Includes Index, Includes Appendix, Black & White text and illustrations, Softbound",0-07-125510-9,,MAR-D-CIR-000891,,CIRCULATION,ON-SHELF
,42,Stephen G. Gilbert,Outline of Cat Anatomy,with Reference to the Human,,University of Washington Press,United States of America,90,28cm,Cat Anatomy,,QL 813. C. 38G55 1999,1999,,0-295-97818-X,,MAR-D-CIR-000892,,CIRCULATION,ON-SHELF
817,,Addison-Wesley Publishing Company,Biology,,Second Edition,Addison-Wesley Publishing Company,,952,25cm,Biology,,MAR QL 7361 B47 1996,1996,,0-201-17361-1,1,MAR-D-CIR-000893,,CIRCULATION,ON-SHELF
,1305,Ann Kramer,The human Body,,,World Book Inc.,Chicago,142,25cm,Body systems,,MAR QL 8650 H86 1986,1986,,0-7166-3192-X,,MAR-D-CIR-000894,,,
,56,Joseph E. Muscolino,The Muscular System Manual,The Skeletal Muscles of the Human Body,2nd,Elsevier Inc.,"ST. Louis, Missuori",819,28cm,Skeletal Muscles of the Human Body,,MAR QM 151 M87 2005,2005,,0-323-02523-4,,MAR-D-CIR-000895,,CIRCULATION,ON-SHELF
814,346,Stuart Ira Fox,Human Physiology,,Fifth Edition,"The McGraw-Hill Companies, Inc.",United States of America,704,30cm,Human Physiology,,MAR QP 34.5 F69 1996,1996,,0-697-20985-7,1,MAR-D-CIR-000896,,CIRCULATION,ON-SHELF
,1198,Sylvia S. Mader,Human Biology,,8th,"McGraw-Hill Companies, Inc.","New York, USA",541,27cm,Human Biology,,QP 36. M2 2004,2004,,0-07-125004-2,,MAR-D-CIR-000897,,CIRCULATION,ON-SHELF
,1199,Sylvia S. Mader,Human Biology,,8th,"McGraw-Hill Companies, Inc.","New York, USA",541,27cm,Human Biology,,QP 36. M2 2004,2004,,0-07-125004-2,,MAR-D-CIR-000898,,CIRCULATION,ON-SHELF
813,347,Sylvia L. Mader,Human Biology,,Fifth Edition,"The McGraw-Hill Companies, Inc.",United States of America,508,29cm,Human Biology,,MAR QP 36 M33 1998,1998,,0-697-27821-2,1,MAR-D-CIR-000899,,CIRCULATION,ON-SHELF
816,36383,Clifford T. Morgan,Physiological Psychology,,Third Edition,McGraw-Hill Kogakusha,Tokyo,627,22cm,Psychology,,MAR QP 355 M67 1965,1965,,,1,MAR-D-CIR-000900,,CIRCULATION,ON-SHELF
807,,Gordon H. Mills,Technical Writing,,,"Holt, Rineheart and Winston, Inc.",USA,434,23cm,Technical Communication and Professional Writing,John A. Walter,MAR T 11 M55 1954,1954,,,1,MAR-D-CIR-000901,,CIRCULATION,ON-SHELF
,,Richard Bronson,Theory and Problems of Operations Research,Schaum's Outline Series,,McGraw-Hill Book Company,"Diliman, Quezon City",328,26cm,Theory and Problems of Operations Research,,MAR T 57.6 B76 1982,1982,,971-08-0453-7,,MAR-D-CIR-000902,,CIRCULATION,ON-SHELF
,,Hamdy A. Taha,Operations Research,An Introduction,3rd,"McMillan Publishing Co., Inc.","New York, USA",848,22cm,"Operations Research, Programming",,MAR T 57.6 H36 1976,1976,,971-05-0375-8,,MAR-D-CIR-000903,,CIRCULATION,ON-SHELF
,58201,Philip C. Semprevivo,Systems Analysis,"Definition, Process, and Design",2nd,Science Research Associates Inc.,USA,446,23cm,Systems Analysis,,MAR T 57.6 S46 1982,1982,,971-08-2221-7,,MAR-D-CIR-000904,,CIRCULATION,ON-SHELF
805,,Stephen Haag,Management Information Systems,For the Information Age,,"McGraw-Hill Companies, Inc.",United States of America,528,29cm,Management Information Systems,"Maeve Cummings, James Dawkins",MAR T 58.6 H33 1998,1998,,0-07-025465-6,1,MAR-D-CIR-000905,,CIRCULATION,ON-SHELF
803,1309,Stephen Haag,Management Information Systems,For the Information Age,Sixth Edition,McGraw-Hill,Philippines,558,28cm,Management Information Systems,"Maeve Cummings, Amy Phillips",MAR T 58.6 H33 2007,2007,,978-007-126488-4,1,MAR-D-CIR-000906,,CIRCULATION,ON-SHELF
804,18,Kenneth C. Laudon,Essentials of Management Information Systems,Transforming Business and Management,Third Ediion,"Prentice-Hall, Inc.",United States of America,480,29cm,Management Information Systems,Jane Price Laudon,MAR T 58.6 L38 1999,1999,"Includes Glossary, Name Index, Company Index, Subject Index, and photo Credits",0-13-081973-5,1,MAR-D-CIR-000907,,CIRCULATION,ON-SHELF
,2015-11244-01-0,Kenneth C. Laudon,Management Information Systems,Managing the Digital firm,Eight Edition,Pearson Educiton South Asia Pte Ltd.,Jurong Singapore,534,29cm,Managament Information Systems,Jane P. Laudon,MAR T 58.6 L38 2004.1,2004,,981-247-087-5,2,MAR-D-CIR-000908,,CIRCULATION,ON-SHELF
,2015-11245-01-0,Kenneth C. Laudon,Management Information Systems,Managing the Digital firm,Eight Edition,Pearson Educiton South Asia Pte Ltd.,Jurong Singapore,534,29cm,Managament Information Systems,Jane P. Laudon,MAR T 58.6 L38 2004.2,2004,,981-247-087-5,,MAR-D-CIR-000909,,CIRCULATION,ON-SHELF
806,77,Kenneth C. Laudon,Essentials of Management Information Systems,Organization and Technology,,"Prentice-Hall, Inc.",USA,587,29cm,Management Information Systems,Jane Price Laudon,T 58.6. L3753 1995,1995,"Includes Glossary, Name Index, Company Index, Subject Index, and photo Credits",0-02-368083-0,1,MAR-D-CIR-000910,,CIRCULATION,ON-SHELF
808,93-2043,Stuart Bland,Graphical Communication,,,Longman Group (FE) Ltd,Hongkong,143,26cm,Technical Drawing and Graphic Communication,,MAR T 353 B53 1986,1986,,0-582-22445-4,1,MAR-D-CIR-000911,,CIRCULATION,ON-SHELF
809,38,Spence,Technical Drafting,Metric Design and Communication,,,,592,26cm,Technical Drawing and Drafting,Atkins,MAR T 353 S64 1980,1980,,971-08-2470-8,1,MAR-D-CIR-000912,,CIRCULATION,ON-SHELF
503,1223/4264,Paul Wallach,Drafting,,,"Glencoe Publishing Co., Inc.",United States of America,648,26cm,,,CIR T 353 W35 1981,1981,"Appenixes Included, Colored Text and Illustrations, Hardbound",0-02-829600-1,,MAR-D-CIR-000913,,CIRCULATION,ON-SHELF
479,1252,"Raymond McLeod, Jr.",Management Information Systems,,9th,Pearson Prentice Hall Inc,United States of America,420,25 cm,Information Systems,George P. Schell,CIR T 586 M35 2001 c.1,2004,"included glossary, included reffrences, included index, Black and White text and illustrations, softbound",131230212,,MAR-D-CIR-000914,,CIRCULATION,ON-SHELF
480,1249,"Raymond McLeod, Jr.",Management Information Systems,,9th,Pearson Prentice Hall Inc,United States of America,420,25 cm,Information Systems,George P. Schell,CIR T 586 M35 2001 c.2,2004,"included glossary, included reffrences, included index, Black and White text and illustrations, softbound",131230212,,MAR-D-CIR-000915,,CIRCULATION,ON-SHELF
481,1250,"Raymond McLeod, Jr.",Management Information Systems,,9th,Pearson Prentice Hall Inc,United States of America,420,25 cm,Information Systems,George P. Schell,CIR T 586 M35 2001 c.3,2004,"included glossary, included reffrences, included index, Black and White text and illustrations, softbound",131230212,,MAR-D-CIR-000916,,CIRCULATION,ON-SHELF
147,,Jaime R. Tiong,General Engineering and Applied Sciences,,2nd,Excel First Review and Training Center Inc.,"Cebu City, Philippines",576,26 cm,Engineering,Jaime C. Tiong Jr.,CIR TA 151 T498 2011,2011,,978-971-0476-10-7,,MAR-D-CIR-000917,,CIRCULATION,ON-SHELF
,,Dan Holme,Configuring Windows Server 2008 Active Directory,MCTS Exam 70-640,,Microsoft Press,United States of America,952,24cm,Windows Server,"Nelson Ruest, Danielle Ruest",MAR TA 159 M84 1983,1983,,978-0-7356-6,,MAR-D-CIR-000918,,CIRCULATION,ON-SHELF
,,Michael R. Lindeburg,Engineer-In-Training Examination,Mini-Exams,,Professional Publications,"San Carlos, California",82,28cm,Engineering Training Examinations,,MAR TA 159 L56 1982,1982,,0-932276-34-2,,MAR-D-CIR-000919,,CIRCULATION,ON-SHELF
798,,Dale R. Patrick,Electronic Instruments,Instrumentation Training Course,Fourth Edition,"Prentice-Hall, Inc.","Manila, Philippines",285,22cm,Engineering Instruments,,MAR TA 165 P38 1992,1992,,971-8613-76-5,1,MAR-D-CIR-000920,,CIRCULATION,ON-SHELF
,D-8276,"Mullineux, Glen",CAD,Computational Concepts and Methods,,Macmillan Publishing Company,Great Britain,201,23,1. Data Structures and Informations,,TA 174 M959 1986,1986,,0-02-949581-4,1,MAR-D-CIR-000921,,CIRCULATION,ON-SHELF
793,1401,J. Susan Milton,Introduction to Probability and Statistics,Principles and Applications for Engineering and the Computing Sciences,Fourth Edition,McGraw-Hill,Philippines,798,25cm,Probability and Statistics,Jesse A. Arnold,TA 330. M485 2003 c.1,2003,,007-124-187-X,1,MAR-D-CIR-000922,,CIRCULATION,ON-SHELF
794,1401,J. Susan Milton,Introduction to Probability and Statistics,Principles and Applications for Engineering and the Computing Sciences,Fourth Edition,McGraw-Hill,Philippines,798,25cm,Probability and Statistics,Jesse A. Arnold,TA 330. M485 2003 c.2,2003,,007-124-187-X,1,MAR-D-CIR-000923,,CIRCULATION,ON-SHELF
502,2008-19285-01-1,Anthony Hayter,Probability and Statistics,For Engineers and Scientists,3rd,Thompson Education Inc.,United States of America,812,25.5cm,,,CIR TA 340 H426 2007,2007,"included tables. Included answers to problems, included index, colored text and illustrations, softbound",0-495-10878-2,,MAR-D-CIR-000924,,CIRCULATION,ON-SHELF
800,1376,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.1,2004,,0-07-124977-X,1,MAR-D-CIR-000925,,CIRCULATION,ON-SHELF
,1372,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.2,2004,,0-07-124977-X,1,MAR-D-CIR-000926,,CIRCULATION,ON-SHELF
,1375,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.3,2004,,0-07-124977-X,1,MAR-D-CIR-000927,,CIRCULATION,ON-SHELF
,1362,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.4,2004,,0-07-124977-X,1,MAR-D-CIR-000928,,CIRCULATION,ON-SHELF
,1373,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.5,2004,,0-07-124977-X,1,MAR-D-CIR-000929,,CIRCULATION,ON-SHELF
,1359,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.6,2004,,0-07-124977-X,1,MAR-D-CIR-000930,,CIRCULATION,ON-SHELF
,1371,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.7,2004,,0-07-124977-X,1,MAR-D-CIR-000931,,CIRCULATION,ON-SHELF
,1370,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.8,2004,,0-07-124977-X,1,MAR-D-CIR-000932,,CIRCULATION,ON-SHELF
,1374,Ferdinand P. Beer,Vector Mechanics for Engineers,Statics,Seventh Edition,McGraw-Hill,Philippines,617,27cm,Engineering Mechanics,"E. Russell Johnston, Jr, Elliot R. Eisenberg",MAR TA 350 B34 2004 c.9,2004,,0-07-124977-X,1,MAR-D-CIR-000933,,CIRCULATION,ON-SHELF
801,2015-24243-01-1,3G ELearning,Engineering Mechanics,,,3G ELearning FZ LLC,UAE,260,25cm,Engineerning Mechanics,,MAR TA 350 E55 2014,2014,,978-93-5115-132-6,1,MAR-D-CIR-000934,,CIRCULATION,ON-SHELF
795,1275,Ferdinand P. Beer,Vector Mechanics for Engineers,Dynamics,Seventh Edition,McGraw-Hill,Philippines,1371,27cm,Engineering Mechanics,"E. Russell Johnston Jr., William E. Clausen",MAR TA 352 B44 2004 c.1,2004,,0-07-125081-6,1,MAR-D-CIR-000935,,CIRCULATION,ON-SHELF
795,1275,Ferdinand P. Beer,Vector Mechanics for Engineers,Dynamics,Seventh Edition,McGraw-Hill,Philippines,1371,27cm,Engineering Mechanics,"E. Russell Johnston Jr., William E. Clausen",MAR TA 352 B44 2004 c.2,2004,,0-07-125081-6,1,MAR-D-CIR-000936,,CIRCULATION,ON-SHELF
790,,J.L. Meriam,Engineering Mechanics Volume 2,Dynamics,Second Edition,"John Wiley & Sons, Inc.",Canada,641,25cm,Engineering Mechanics,L.G. Kraige,MAR TA 352 M47 1987,1987,,971-11-0423-7,1,MAR-D-CIR-000937,,CIRCULATION,ON-SHELF
152,,Clayton T. Crowe,Engineering Fluid Mechanics,,8th,John Wiley & Sons Inc.,United States of America,656,22 cm,Fluid Mechanics,"Donald F. Elger, John A. Roberson",CIR TA 357 C76 2005,2005,,0-471-66161-9,,MAR-D-CIR-000938,,CIRCULATION,ON-SHELF
,,Clayton T. Crowe,Engineering Fluid Mechanics,,8th,John Wiley & Sons Inc.,United States of America,656,22 cm,Fluid Mechanics,"Donald F. Elger, John A. Roberson",CIR TA 357 C76 2005,2005,,0-471-66161-9,,MAR-D-CIR-000939,,CIRCULATION,ON-SHELF
,,Robert L. Daugherty,Fluid Mechanics with Engineering Applications,SI Metric Edition,,McGraw-Hill Book Company,Singapore,596,22cm,Engineering Applications,"Joseph B. Franzini, E. John Finnemore",MAR TA 357 D38 1989,1989,,971-08-4600-0,,MAR-D-CIR-000940,,CIRCULATION,ON-SHELF
,,Frank M. White,Fluid Mechanics,,,McGraw-Hill Inc.,"Kogakusha, Japan",701,22cm,Fluid Mechanics,,MAR TA 357 W45 1979,1979,,07-066629-6,,MAR-D-CIR-000941,,CIRCULATION,ON-SHELF
796,,Donald S. Clark,Engineering Materials and Processes,,Third Edition,KEN Incorporated,"Quezon City, Philippines",594,23cm,Engineering Materials,,MAR TA 403 C53 1967,1967,,,1,MAR-D-CIR-000942,,CIRCULATION,ON-SHELF
395,1292,Ferdinand P. Beer,Mechanics of Materials,,4th,Mc Graw Hill International Press,United States of America,780,26 cm,Mechanics of Materials,,CIR TA 405 B44 2006 c.1,2006,,0-07-125513-3,,MAR-D-CIR-000943,,CIRCULATION,ON-SHELF
443,1289,Ferdinand P. Beer,Mechanics of Materials,,4th,Mc Graw Hill International Press,United States of America,780,26 cm,Mechanics of Materials,,CIR TA 405 B44 2006 c.2,2006,,0-07-125513-3,,MAR-D-CIR-000944,,CIRCULATION,ON-SHELF
396,1291,Ferdinand P. Beer,Mechanics of Materials,,4th,Mc Graw Hill International Press,United States of America,780,26 cm,Mechanics of Materials,,CIR TA 405 B44 2006 c.3,2006,,0-07-125513-3,,MAR-D-CIR-000945,,CIRCULATION,ON-SHELF
397,1290,Ferdinand P. Beer,Mechanics of Materials,,4th,Mc Graw Hill International Press,United States of America,780,26 cm,Mechanics of Materials,,CIR TA 405 B44 2006 c.4,2006,,0-07-125513-3,,MAR-D-CIR-000946,,CIRCULATION,ON-SHELF
799,1310,Andrew Pytel,Mechanics of Materials,,,Brooks/Cole,USA,545,28cm,Structural Analysis and Design,Jaan Kiusalaas,MAR TA 405 P98 2003 c.1,2003,,981-243-772-X,1,MAR-D-CIR-000947,,CIRCULATION,ON-SHELF
799,1305,Andrew Pytel,Mechanics of Materials,,,Brooks/Cole,USA,545,28cm,Structural Analysis and Design,Jaan Kiusalaas,MAR TA 405 P98 2003 c.1,2003,,981-243-772-X,1,MAR-D-CIR-000948,,CIRCULATION,ON-SHELF
799,1311,Andrew Pytel,Mechanics of Materials,,,Brooks/Cole,USA,545,28cm,Structural Analysis and Design,Jaan Kiusalaas,MAR TA 405 P98 2003 c.1,2003,,981-243-772-X,1,MAR-D-CIR-000949,,CIRCULATION,ON-SHELF
378,2015-11908-01-0,Aslam Kassimali,Understanding Structural Analysis,,,Cengage Learning Inc.,"Manila,Philippines",807,23 cm,Structural Analysis,,TA 645 K37 2011 c.2,2011,"inclueds index, includes appendix, includes bibliogarphies, black and white texts and illustrations, softbound",978-981-4314-43-5,,MAR-D-CIR-000950,,CIRCULATION,ON-SHELF
482,2015-11909-01-0,Aslam Kassimali,Understanding Structural Analysis,,,Cengage Learning Inc.,"Manila,Philippines",807,23 cm,Structural Analysis,,TA 645 K37 2011 c.3,2011,"inclueds index, includes appendix, includes bibliogarphies, black and white texts and illustrations, softbound",978-981-4314-43-5,,MAR-D-CIR-000951,,CIRCULATION,ON-SHELF
483,2015-11910-01-0,Aslam Kassimali,Understanding Structural Analysis,,,Cengage Learning Inc.,"Manila,Philippines",807,23 cm,Structural Analysis,,TA 645 K37 2011 c.4,2011,"inclueds index, includes appendix, includes bibliogarphies, black and white texts and illustrations, softbound",978-981-4314-43-5,,MAR-D-CIR-000952,,CIRCULATION,ON-SHELF
,,Michele Melaragno,Wind in Architectural and Environmental Design,,,Van Nostrand Reinhold Company Inc.,Canada,684,26cm,Architectural and Environmental Design,,MAR TA 654.5 M53 1982,1982,,0-442-25130-0,,MAR-D-CIR-000953,,CIRCULATION,ON-SHELF
791,95,Morris Tischler,Optoelectronics: Fiber Optics and Lasers,A text-lab Manual,Second Edition,McGraw-Hill,Singapore,300,28cm,Photonics and Optoelectronics,,MAR TA 1750 M67 1992,1992,,0-07-112854-9,1,MAR-D-CIR-000954,,CIRCULATION,ON-SHELF
797,,Ronald Waynant,Electro-Optics Handbook,,,"McGraw-Hill, Inc.",USA,vii-index I.22,25cm,Electrooptical Devices,Marwood Ediger,MAR TA 1750 W39 2000,2000,,0-07-068663-7,1,MAR-D-CIR-000955,,CIRCULATION,ON-SHELF
,,Mackenzie L. Davis,Principles of Environmental Engineering and Science,,,McGraw-Hill Education (Asia) Ltd.,"New York, USA",704,23cm,Environmental Engineering and Science,Susan J. Masten,MAR TD 145 D38 2004,2004,,0-07-123728-3,,MAR-D-CIR-000956,,CIRCULATION,ON-SHELF
788,,Harold Chestnut,Servomechanisms and Regulating System Design,,Second Edition,General Electric Company,USA,680,25cm,Control Systems,Robert W. Mayer,MAR TJ 213 H37 1959,1956,,,1,MAR-D-CIR-000957,,CIRCULATION,ON-SHELF
